chem,struct,m,mix,seed,K,n,heads,rho_lastq,tape_lastq,fuel_lastq,runmean_lastq,cov_wrho,bvar_rho,drift,res,ext_ev,heads_created,rho_traj
paraonly,bulk4,8,none,1,1,48,4,0.2549,34.1963,0.1104,2.3444,,,0.0312,0,0,0,0.29;0.33;0.29;0.28;0.23;0.27;0.20;0.25
paraonly,bulk4,8,none,2,1,48,4,0.2283,33.0307,0.0859,2.4276,,,-0.1264,0,0,0,0.23;0.23;0.22;0.22;0.25;0.17;0.27;0.19
paraonly,bulk4,8,none,3,1,48,4,0.2408,36.4601,0.1166,2.5917,,,-0.2244,0,0,0,0.24;0.10;0.25;0.40;0.19;0.33;0.22;0.20
paraonly,bulk4,8,none,4,1,48,4,0.2099,32.6380,0.0613,2.4330,,,-0.1486,0,0,0,0.25;0.33;0.23;0.13;0.21;0.25;0.26;0.28
paraonly,bulk4,8,none,5,1,48,4,0.2525,36.1472,0.0613,2.5214,,,-0.1374,0,0,0,0.33;0.30;0.32;0.11;0.33;0.31;0.27;0.29
paraonly,bulk4,8,none,6,1,48,4,0.2611,35.3620,0.0491,2.3966,,,0.0208,0,0,0,0.26;0.17;0.19;0.16;0.35;0.27;0.27;0.32
paraonly,bulk4,8,none,7,1,48,4,0.2397,35.8282,0.0552,2.5335,,,-0.3533,0,0,0,0.28;0.28;0.23;0.20;0.19;0.32;0.19;0.16
paraonly,bulk4,8,none,8,1,48,4,0.2634,37.2515,0.0552,2.5080,,,-0.1370,0,0,0,0.21;0.20;0.31;0.23;0.24;0.21;0.25;0.20
paraonly,bulk4,8,none,9,1,48,4,0.2387,35.6810,0.0552,2.5031,,,0.0858,0,0,0,0.24;0.24;0.21;0.28;0.15;0.29;0.22;0.31
paraonly,bulk4,8,none,10,1,48,4,0.2153,35.9325,0.0429,2.7340,,,0.0054,0,0,0,0.25;0.32;0.24;0.31;0.27;0.27;0.27;0.26
paraonly,bulk4,8,none,11,1,48,4,0.2419,36.0307,0.0982,2.5818,,,-0.0857,0,0,0,0.23;0.30;0.19;0.23;0.20;0.27;0.22;0.31
paraonly,bulk4,8,none,12,1,48,4,0.2336,33.0307,0.1166,2.4446,,,-0.3065,0,0,0,0.24;0.11;0.25;0.28;0.20;0.36;0.26;0.21
paraonly,bulk4,8,none,13,1,48,4,0.2338,36.5951,0.0368,2.6806,,,-0.0287,0,0,0,0.17;0.17;0.19;0.30;0.30;0.32;0.18;0.19
paraonly,bulk4,8,none,14,1,48,4,0.2522,38.2025,0.0613,2.7036,,,-0.0395,0,0,0,0.27;0.22;0.32;0.19;0.21;0.26;0.20;0.24
paraonly,bulk4,8,none,15,1,48,4,0.2117,35.8098,0.0859,2.7007,,,-0.2321,0,0,0,0.26;0.27;0.26;0.35;0.24;0.17;0.25;0.14
paraonly,bulk4,8,none,16,1,48,4,0.2370,33.4110,0.0675,2.3791,,,-0.1450,0,0,0,0.19;0.16;0.08;0.25;0.41;0.41;0.24;0.12
paraonly,bulk4,8,none,17,1,48,4,0.2160,33.5276,0.0982,2.5038,,,-0.0648,0,0,0,0.28;0.27;0.37;0.17;0.34;0.28;0.27;0.15
paraonly,bulk4,8,none,18,1,48,4,0.2577,37.1227,0.0613,2.6088,,,-0.1722,0,0,0,0.12;0.21;0.23;0.22;0.28;0.26;0.32;0.22
paraonly,bulk4,8,none,19,1,48,4,0.2314,37.0061,0.0429,2.7024,,,-0.1414,0,0,0,0.33;0.19;0.31;0.30;0.18;0.38;0.23;0.21
paraonly,bulk4,8,none,20,1,48,4,0.2254,37.1288,0.0613,2.7089,,,-0.1310,0,0,0,0.24;0.27;0.24;0.25;0.32;0.32;0.21;0.25
paraonly,bulk4,8,none,21,1,48,4,0.2538,33.7178,0.0982,2.3540,,,-0.0550,0,0,0,0.15;0.27;0.33;0.29;0.24;0.30;0.21;0.32
paraonly,bulk4,8,none,22,1,48,4,0.2541,38.8896,0.0613,2.7116,,,0.0253,0,0,0,0.35;0.27;0.23;0.30;0.31;0.17;0.29;0.31
paraonly,bulk4,8,none,23,1,48,4,0.2619,35.8896,0.0613,2.4672,,,0.0475,0,0,0,0.20;0.10;0.10;0.30;0.27;0.18;0.31;0.35
paraonly,bulk4,8,none,24,1,48,4,0.2528,35.3926,0.0675,2.5160,,,-0.1591,0,0,0,0.28;0.26;0.23;0.20;0.29;0.31;0.28;0.30
paraonly,bulk4,8,scr,1,1,48,4,0.3092,41,0.0248,2.5503,,,-0.1544,0,0,0,0.15;0.19;0.20;0.17;0.18;0.32;0.29;0.26
paraonly,bulk4,8,scr,2,1,48,4,0.2677,38.6708,0.0559,2.6265,,,-0.1917,0,0,0,0.35;0.20;0.23;0.34;0.23;0.25;0.36;0.17
paraonly,bulk4,8,scr,3,1,48,4,0.2643,39.0373,0.0932,2.6584,,,-0.2132,0,0,0,0.32;0.26;0.15;0.23;0.20;0.32;0.35;0.30
paraonly,bulk4,8,scr,4,1,48,4,0.2465,39.6273,0.0559,2.8362,,,-0.2099,0,0,0,0.29;0.28;0.29;0.24;0.27;0.21;0.21;0.29
paraonly,bulk4,8,scr,5,1,48,4,0.2770,36.0621,0.0497,2.4106,,,-0.1754,0,0,0,0.31;0.21;0.33;0.22;0.16;0.18;0.27;0.26
paraonly,bulk4,8,scr,6,1,48,4,0.2677,39.5342,0.0373,2.7052,,,-0.1617,0,0,0,0.17;0.23;0.30;0.30;0.22;0.24;0.24;0.26
paraonly,bulk4,8,scr,7,1,48,4,0.3077,40.0870,0.0435,2.5593,,,-0.2135,0,0,0,0.09;0.18;0.15;0.32;0.20;0.18;0.25;0.24
paraonly,bulk4,8,scr,8,1,48,4,0.2680,38.0807,0.0373,2.5368,,,-0.2103,0,0,0,0.20;0.30;0.13;0.32;0.19;0.28;0.17;0.10
paraonly,bulk4,8,scr,9,1,48,4,0.2749,38.3602,0.0497,2.5077,,,-0.1580,0,0,0,0.16;0.26;0.21;0.17;0.41;0.05;0.11;0.05
paraonly,bulk4,8,scr,10,1,48,4,0.2706,39.4161,0.0373,2.6708,,,-0.1733,0,0,0,0.24;0.22;0.14;0.23;0.19;0.23;0.17;0.21
paraonly,bulk4,8,scr,11,1,48,4,0.2474,37.1491,0.0559,2.6153,,,-0.1805,0,0,0,0.23;0.27;0.19;0.32;0.32;0.24;0.22;0.07
paraonly,bulk4,8,scr,12,1,48,4,0.2381,34.2733,0.0683,2.4846,,,-0.1058,2,134,0,0.26;0.28;0.27;0.19;0.21;0.29;0.24;0.25
paraonly,bulk4,8,scr,13,1,48,4,0.2609,38.2857,0.0435,2.6066,,,-0.1793,0,0,0,0.23;0.27;0.12;0.15;0.17;0.21;0.20;0.25
paraonly,bulk4,8,scr,14,1,48,4,0.2549,38.6894,0.0186,2.6762,,,-0.1738,0,0,0,0.14;0.31;0.29;0.29;0.22;0.30;0.17;0.38
paraonly,bulk4,8,scr,15,1,48,4,0.2840,38.4534,0.0373,2.5112,,,-0.2189,0,0,0,0.18;0.37;0.26;0.36;0.27;0.36;0.16;0.28
paraonly,bulk4,8,scr,16,1,48,4,0.2398,38.9130,0.0745,2.8568,,,-0.1959,0,0,0,0.20;0.25;0.25;0.29;0.21;0.16;0.16;0.14
paraonly,bulk4,8,scr,17,1,48,4,0.3106,38.6957,0.0621,2.3737,,,-0.1507,0,0,0,0.32;0.17;0.18;0.16;0.20;0.28;0.34;0.21
paraonly,bulk4,8,scr,18,1,48,4,0.2800,36.1925,0.0745,2.3781,,,-0.1810,0,0,0,0.33;0.21;0.28;0.18;0.31;0.32;0.17;0.32
paraonly,bulk4,8,scr,19,1,48,4,0.2751,37.2298,0.0683,2.4787,,,-0.1713,0,0,0,0.31;0.23;0.36;0.23;0.22;0.16;0.38;0.27
paraonly,bulk4,8,scr,20,1,48,4,0.2471,36.0435,0.1118,2.5448,,,-0.1995,0,0,0,0.21;0.18;0.25;0.29;0.20;0.16;0.23;0.33
paraonly,bulk4,8,scr,21,1,48,4,0.2994,36.9255,0.0497,2.3405,,,-0.2254,0,0,0,0.24;0.23;0.09;0.17;0.19;0.26;0.27;0.17
paraonly,bulk4,8,scr,22,1,48,4,0.2659,37.5839,0.0621,2.5278,,,-0.1393,0,0,0,0.27;0.21;0.20;0.22;0.23;0.38;0.30;0.25
paraonly,bulk4,8,scr,23,1,48,4,0.2741,35.5963,0.0621,2.3899,,,-0.1341,0,0,0,0.39;0.28;0.19;0.25;0.26;0.37;0.35;0.24
paraonly,bulk4,8,scr,24,1,48,4,0.2778,37.1739,0.0497,2.4305,,,-0.1697,0,0,0,0.26;0.19;0.30;0.29;0.28;0.27;0.25;0.29
paraonly,bulk4,8,chk,1,1,48,4,0.2634,38.2609,0.0621,2.6600,,,-0.0388,0,0,0,0.25;0.24;0.32;0.20;0.26;0.22;0.32;0.22
paraonly,bulk4,8,chk,2,1,48,4,0.2880,40.2174,0.0621,2.5803,,,-0.0552,0,0,0,0.27;0.21;0.32;0.24;0.21;0.28;0.29;0.11
paraonly,bulk4,8,chk,3,1,48,4,0.2391,37.8012,0.1180,2.7606,,,-0.0338,0,0,0,0.24;0.23;0.24;0.10;0.20;0.23;0.22;0.35
paraonly,bulk4,8,chk,4,1,48,4,0.2528,39.7019,0.0621,2.7409,,,-0.0351,0,0,0,0.19;0.32;0.31;0.10;0.31;0.30;0.23;0.30
paraonly,bulk4,8,chk,5,1,48,4,0.2527,38.6770,0.0807,2.7012,,,-0.0566,0,0,0,0.37;0.36;0.38;0.33;0.30;0.25;0.17;0.12
paraonly,bulk4,8,chk,6,1,48,4,0.2493,36.9752,0.0559,2.6251,,,-0.0360,0,0,0,0.30;0.25;0.22;0.23;0.23;0.26;0.30;0.22
paraonly,bulk4,8,chk,7,1,48,4,0.2723,32.7702,0.0807,2.2459,,,-0.0268,0,0,0,0.36;0.14;0.19;0.35;0.22;0.43;0.39;0.27
paraonly,bulk4,8,chk,8,1,48,4,0.2385,35.1677,0.0683,2.6274,,,-0.0379,0,0,0,0.35;0.18;0.32;0.33;0.20;0.23;0.27;0.38
paraonly,bulk4,8,chk,9,1,48,4,0.2520,36.2050,0.0497,2.5540,,,-0.0402,0,0,0,0.23;0.29;0.30;0.18;0.30;0.26;0.15;0.25
paraonly,bulk4,8,chk,10,1,48,4,0.2539,40.0311,0.0683,2.7665,,,-0.0395,0,0,0,0.39;0.28;0.24;0.16;0.19;0.28;0.26;0.23
paraonly,bulk4,8,chk,11,1,48,4,0.2570,38.4907,0.0497,2.6981,,,-0.0395,0,0,0,0.22;0.21;0.09;0.11;0.18;0.38;0.24;0.21
paraonly,bulk4,8,chk,12,1,48,4,0.2435,36.2422,0.0683,2.5987,,,-0.0652,0,0,0,0.30;0.17;0.23;0.23;0.25;0.24;0.24;0.18
paraonly,bulk4,8,chk,13,1,48,4,0.2527,37.4783,0.0870,2.5804,,,-0.0485,0,0,0,0.33;0.26;0.18;0.24;0.28;0.23;0.26;0.19
paraonly,bulk4,8,chk,14,1,48,4,0.2263,36.1056,0.0870,2.6986,,,-0.0151,0,0,0,0.31;0.27;0.18;0.16;0.06;0.24;0.32;0.35
paraonly,bulk4,8,chk,15,1,48,4,0.2346,37.3789,0.0559,2.7141,,,-0.0508,0,0,0,0.14;0.22;0.26;0.24;0.28;0.15;0.25;0.21
paraonly,bulk4,8,chk,16,1,48,4,0.2694,36.6832,0.0559,2.5529,,,-0.0380,0,0,0,0.29;0.26;0.28;0.26;0.30;0.25;0.29;0.24
paraonly,bulk4,8,chk,17,1,48,4,0.2786,37.0062,0.0497,2.4791,,,-0.0752,0,0,0,0.24;0.26;0.24;0.24;0.16;0.35;0.25;0.17
paraonly,bulk4,8,chk,18,1,48,4,0.2596,39.6211,0.0745,2.7778,,,-0.0617,0,0,0,0.25;0.19;0.25;0.19;0.24;0.23;0.30;0.23
paraonly,bulk4,8,chk,19,1,48,4,0.2366,38.6646,0.0497,2.8151,,,-0.0340,0,0,0,0.29;0.20;0.27;0.39;0.25;0.31;0.23;0.22
paraonly,bulk4,8,chk,20,1,48,4,0.2704,34.5280,0.0497,2.3636,,,-0.0343,0,0,0,0.24;0.27;0.28;0.22;0.19;0.24;0.24;0.17
paraonly,bulk4,8,chk,21,1,48,4,0.2189,38.3478,0.0497,2.9010,,,-0.0395,0,0,0,0.20;0.25;0.06;0.28;0.31;0.24;0.20;0.27
paraonly,bulk4,8,chk,22,1,48,4,0.2507,39.2112,0.0559,2.7752,,,-0.0518,0,0,0,0.29;0.19;0.27;0.16;0.23;0.10;0.24;0.21
paraonly,bulk4,8,chk,23,1,48,4,0.2501,33.1180,0.0745,2.4343,,,-0.0381,0,0,0,0.26;0.31;0.34;0.33;0.24;0.23;0.25;0.10
paraonly,bulk4,8,chk,24,1,48,4,0.2504,34.9814,0.0683,2.4513,,,-0.0223,0,0,0,0.25;0.24;0.35;0.23;0.30;0.22;0.22;0.35
paraonly,bulk4,2,none,1,1,48,4,0.1407,8.2270,0.3067,1.7432,,,0.1059,123,4508,0,0.25;0.17;0.00;0.50;0.33;0.33;0.20;0.50
paraonly,bulk4,2,none,2,1,48,4,0.2054,11.9693,0.5215,1.7450,,,-0.1389,100,3773,0,0.43;0.20;0.38;0.00;0.33;0.33;0.12;0.25
paraonly,bulk4,2,none,3,1,48,4,0.2349,11.1656,0.5153,1.7492,,,-0.1143,91,2805,0,0.20;0.00;0.25;0.33;0.00;0.20;0.20;0.29
paraonly,bulk4,2,none,4,1,48,4,0.2029,10.0368,0.4294,1.7653,,,-0.2167,103,2930,0,0.43;0.14;0.20;0.00;0.00;0.00;0.00;0.33
paraonly,bulk4,2,none,5,1,48,4,0.1802,9.1227,0.4356,1.7740,,,0.2143,108,3530,0,0.20;0.00;0.14;0.00;0.33;0.67;0.00;0.50
paraonly,bulk4,2,none,6,1,48,4,0.1821,8.4540,0.3067,1.7496,,,-0.2500,74,2198,0,0.17;0.00;0.22;0.00;0.20;0.20;0.20;0.20
paraonly,bulk4,2,none,7,1,48,4,0.1665,8.2822,0.3313,1.8051,,,-0.3043,100,3979,0,0.00;0.57;0.17;0.40;0.40;0.00;0.25;0.00
paraonly,bulk4,2,none,8,1,48,4,0.2465,11.9387,0.4663,1.7593,,,-0.0145,97,3242,0,0.00;0.25;0.00;0.25;0.44;0.43;0.17;0.30
paraonly,bulk4,2,none,9,1,48,4,0.1778,9.8221,0.4172,1.7434,,,-0.4400,84,2231,0,0.38;0.17;0.33;0.00;0.25;0.00;0.00;0.25
paraonly,bulk4,2,none,10,1,48,4,0.1626,8.7239,0.2822,1.8887,,,-0.1056,100,2991,0,0.17;0.20;0.25;0.25;0.17;0.33;0.00;0.29
paraonly,bulk4,2,none,11,1,48,4,0.1336,8.4479,0.4049,1.8111,,,-0.0913,129,3954,0,0.46;0.33;0.29;0.00;0.33;0.17;0.00;0.12
paraonly,bulk4,2,none,12,1,48,4,0.2313,12.2209,0.5460,1.7153,,,-0.1571,99,2926,0,0.50;0.33;0.14;0.20;0.33;0.33;0.25;0.00
paraonly,bulk4,2,none,13,1,48,4,0.1915,9.2945,0.3558,1.7714,,,-0.3846,124,3668,0,0.00;0.25;0.00;0.00;0.33;0.20;0.33;0.00
paraonly,bulk4,2,none,14,1,48,4,0.1850,9.5337,0.3190,1.7212,,,-0.1933,98,3788,0,0.00;0.00;0.14;0.40;0.00;0.17;0.40;0.29
paraonly,bulk4,2,none,15,1,48,4,0.1797,9.1656,0.3436,1.8262,,,0.0476,91,3534,0,0.20;0.33;0.22;0.00;0.00;0.17;0.00;0.33
paraonly,bulk4,2,none,16,1,48,4,0.2337,12.3006,0.4356,1.7340,,,-0.4737,89,2786,0,0.25;0.33;0.33;0.00;0.20;0.25;0.25;0.20
paraonly,bulk4,2,none,17,1,48,4,0.2047,10.5583,0.3620,1.7303,,,-0.0143,75,2167,0,0.33;0.33;0.00;0.00;0.43;0.43;0.25;0.29
paraonly,bulk4,2,none,18,1,48,4,0.1857,10.9571,0.5644,1.7875,,,-0.3000,93,2779,0,0.33;0.22;0.00;0.00;0.17;0.00;0.30;0.17
paraonly,bulk4,2,none,19,1,48,4,0.1771,8.1840,0.2822,1.8404,,,-0.2941,140,4713,0,1.00;0.20;0.12;0.00;0.00;0.20;0.20;0.20
paraonly,bulk4,2,none,20,1,48,4,0.1508,7.9632,0.2883,1.8591,,,-0.5385,130,4370,0,0.00;0.00;0.17;0.33;0.50;0.33;0.00;0.20
paraonly,bulk4,2,none,21,1,48,4,0.1666,9,0.3129,1.8188,,,0.3500,106,3949,0,0.00;0.14;0.20;0.38;0.00;0.00;0.57;0.38
paraonly,bulk4,2,none,22,1,48,4,0.1819,10.0859,0.4049,1.7334,,,0.1061,80,2906,0,0.25;0.00;0.17;0.22;0.25;0.14;0.00;0.00
paraonly,bulk4,2,none,23,1,48,4,0.1806,8.7853,0.3497,1.7477,,,-0.0091,96,3002,0,0.22;0.29;0.29;0.27;0.00;0.20;-;0.40
paraonly,bulk4,2,none,24,1,48,4,0.1377,7.4601,0.2699,1.7365,,,-0.3117,103,3708,0,0.29;0.20;0.50;0.50;0.00;0.00;0.33;0.20
paraonly,bulk4,2,scr,1,1,48,4,0.2117,10.4286,0.4099,1.7585,,,-0.0342,112,3443,0,0.25;0.00;0.25;0.14;0.00;0.50;0.33;0.00
paraonly,bulk4,2,scr,2,1,48,4,0.1973,10.5466,0.3851,1.7331,,,-0.0662,89,3147,0,0.50;0.25;0.00;0.00;0.25;0.00;0.50;0.50
paraonly,bulk4,2,scr,3,1,48,4,0.2059,10.3727,0.4286,1.7346,,,-0.1106,88,3576,0,0.29;-;0.17;0.00;0.00;0.38;0.50;0.00
paraonly,bulk4,2,scr,4,1,48,4,0.1408,7.7143,0.2609,1.7824,,,-0.0468,105,3607,0,0.00;0.00;0.42;0.00;0.12;0.20;0.00;0.25
paraonly,bulk4,2,scr,5,1,48,4,0.2030,10.9503,0.4348,1.7570,,,-0.0508,86,3466,0,0.23;0.00;0.00;0.00;0.38;0.12;0.40;0.40
paraonly,bulk4,2,scr,6,1,48,4,0.1901,9.6894,0.3416,1.7291,,,0.0112,110,3209,0,0.20;0.17;0.00;0.25;0.50;0.00;0.00;0.25
paraonly,bulk4,2,scr,7,1,48,4,0.1814,9.4037,0.4286,1.8114,,,0.0681,93,2798,0,0.33;0.25;0.00;0.29;0.14;0.40;0.44;0.17
paraonly,bulk4,2,scr,8,1,48,4,0.1790,10.1304,0.3602,1.7565,,,-0.0308,72,2099,0,0.00;0.29;0.00;0.17;0.50;0.20;0.25;0.25
paraonly,bulk4,2,scr,9,1,48,4,0.2209,10.9503,0.4658,1.7502,,,0.0273,90,3294,0,0.29;0.22;0.25;0.12;0.00;0.33;0.25;0.00
paraonly,bulk4,2,scr,10,1,48,4,0.1856,10.6957,0.5155,1.7874,,,-0.0107,71,2898,0,0.00;0.20;0.00;0.25;0.43;0.00;0.17;0.00
paraonly,bulk4,2,scr,11,1,48,4,0.1718,8.6149,0.3292,1.7532,,,0.0590,87,3109,0,0.00;0.33;0.00;0.20;0.14;0.29;0.20;0.40
paraonly,bulk4,2,scr,12,1,48,4,0.1793,8.9441,0.3478,1.7349,,,0.0063,110,4085,0,0.14;0.50;0.00;0.00;0.38;0.00;0.14;0.17
paraonly,bulk4,2,scr,13,1,48,4,0.1940,9.1429,0.3292,1.8078,,,0.0226,100,3709,0,0.40;0.14;0.14;0.00;0.40;0.00;0.33;0.50
paraonly,bulk4,2,scr,14,1,48,4,0.1751,10.2360,0.4783,1.7756,,,0.1067,107,3387,0,0.50;0.00;0.00;0.40;0.20;0.29;0.14;0.25
paraonly,bulk4,2,scr,15,1,48,4,0.2123,10.7578,0.3292,1.7150,,,0.0486,93,3229,0,0.40;0.00;0.17;0.00;0.00;0.33;0.50;0.33
paraonly,bulk4,2,scr,16,1,48,4,0.1849,10.4472,0.4596,1.7876,,,0.0197,101,3510,0,0.00;0.25;0.33;0.00;0.00;0.14;0.00;0.40
paraonly,bulk4,2,scr,17,1,48,4,0.1783,9.6522,0.3354,1.7436,,,0.0824,110,3731,0,0.00;0.00;0.25;0.38;0.00;-;0.33;0.17
paraonly,bulk4,2,scr,18,1,48,4,0.2000,9.5590,0.3789,1.7921,,,0.0115,79,3008,0,0.00;0.00;0.17;0.40;0.17;0.00;0.00;0.00
paraonly,bulk4,2,scr,19,1,48,4,0.2211,9.9006,0.3354,1.7452,,,-0.0607,79,2914,0,0.00;0.36;0.00;0.67;0.00;0.29;0.17;0.00
paraonly,bulk4,2,scr,20,1,48,4,0.2029,9.5590,0.3975,1.7898,,,-0.0991,107,3976,0,0.00;0.40;0.40;0.00;0.25;0.20;0.33;0.12
paraonly,bulk4,2,scr,21,1,48,4,0.2280,12.5031,0.5963,1.7032,,,-0.0189,86,3105,0,0.29;0.00;0.20;0.33;0.00;0.30;0.44;0.20
paraonly,bulk4,2,scr,22,1,48,4,0.1572,8.2174,0.3168,1.8035,,,-0.0120,103,3307,0,0.00;0.00;0.00;0.50;0.00;-;0.00;0.40
paraonly,bulk4,2,scr,23,1,48,4,0.2192,11.5590,0.4907,1.7595,,,-0.0207,91,2339,0,0.00;0.20;0.00;0.43;0.00;1.00;0.27;0.29
paraonly,bulk4,2,scr,24,1,48,4,0.1724,8.6708,0.3727,1.7327,,,0.0049,120,4343,0,0.00;0.25;0.29;0.40;0.00;0.33;0.38;0.29
paraonly,bulk4,2,chk,1,1,48,4,0.1565,7.9503,0.3230,1.8055,,,-0.0666,134,4844,0,0.50;0.25;0.00;0.67;0.00;0.20;0.20;-
paraonly,bulk4,2,chk,2,1,48,4,0.1428,7.9379,0.2919,1.9304,,,-0.0130,110,4458,0,0.00;0.20;0.00;0.00;0.33;0.50;0.00;0.00
paraonly,bulk4,2,chk,3,1,48,4,0.1846,8.0062,0.2547,1.7480,,,0.0134,132,6342,0,0.11;0.00;0.60;0.00;0.00;0.00;0.33;0.40
paraonly,bulk4,2,chk,4,1,48,4,0.1591,7.6770,0.2609,1.8103,,,-0.0514,143,6607,0,0.00;0.25;0.00;0.50;0.00;0.38;0.00;0.00
paraonly,bulk4,2,chk,5,1,48,4,0.1637,8.1366,0.3106,1.8306,,,-0.0641,123,5467,0,0.20;0.20;0.33;0.20;0.33;0.25;0.38;0.50
paraonly,bulk4,2,chk,6,1,48,4,0.1564,7.5652,0.2857,1.7892,,,-0.0023,127,4369,0,0.00;0.25;0.17;0.00;0.33;0.25;0.50;0.00
paraonly,bulk4,2,chk,7,1,48,4,0.1736,8.0745,0.3292,1.8005,,,-0.0950,117,4321,0,0.12;0.00;0.00;0.33;0.00;0.00;0.00;0.20
paraonly,bulk4,2,chk,8,1,48,4,0.1469,7.5404,0.2484,1.8705,,,-0.0508,140,5457,0,0.00;0.00;0.14;0.38;0.00;0.00;0.00;0.25
paraonly,bulk4,2,chk,9,1,48,4,0.1650,8.0062,0.3727,1.8030,,,-0.0312,137,5572,0,0.17;0.00;0.00;0.00;0.33;0.20;0.40;0.25
paraonly,bulk4,2,chk,10,1,48,4,0.1665,8.0373,0.3416,1.8163,,,-0.1481,134,4830,0,0.00;0.00;0.00;0.33;0.00;0.33;0.29;0.00
paraonly,bulk4,2,chk,11,1,48,4,0.1872,8.2671,0.3354,1.7677,,,0.0665,136,5395,0,0.20;0.25;0.14;0.00;0.25;0.20;0.00;0.29
paraonly,bulk4,2,chk,12,1,48,4,0.1374,7.4783,0.2360,1.8012,,,0.0483,122,4916,0,0.20;0.00;0.50;0.00;0.22;0.00;0.17;0.33
paraonly,bulk4,2,chk,13,1,48,4,0.1366,7.3913,0.2981,1.8746,,,-0.1092,125,5446,0,0.29;0.29;0.29;0.25;0.00;0.00;0.50;-
paraonly,bulk4,2,chk,14,1,48,4,0.1978,9.0870,0.3230,1.7567,,,-0.0280,134,5910,0,0.00;0.17;0.00;-;0.00;0.00;0.00;0.00
paraonly,bulk4,2,chk,15,1,48,4,0.1814,8.7081,0.4099,1.8752,,,-0.0083,112,5112,0,0.00;0.00;0.00;0.25;0.40;0.00;0.43;0.33
paraonly,bulk4,2,chk,16,1,48,4,0.1703,8.5031,0.3665,1.8004,,,0.0769,116,4681,0,0.50;0.40;0.12;0.00;0.00;0.25;0.25;0.17
paraonly,bulk4,2,chk,17,1,48,4,0.1126,7.0497,0.2857,1.9918,,,-0.0630,126,5350,0,0.29;0.00;0.00;0.00;0.17;0.00;0.00;0.33
paraonly,bulk4,2,chk,18,1,48,4,0.1767,8.5901,0.3789,1.8479,,,0.0570,111,4726,0,0.17;0.40;0.25;0.17;0.00;0.00;0.00;0.00
paraonly,bulk4,2,chk,19,1,48,4,0.1306,7.4783,0.2050,1.8979,,,0.0286,136,5039,0,0.00;0.00;0.00;0.20;0.29;0.20;0.00;0.00
paraonly,bulk4,2,chk,20,1,48,4,0.1536,6.8261,0.2174,1.8388,,,-0.1248,124,5657,0,0.00;0.14;0.25;0.00;0.29;0.25;0.00;0.00
paraonly,bulk4,2,chk,21,1,48,4,0.1704,8.2547,0.2609,1.8537,,,-0.0747,122,4922,0,0.20;0.20;0.30;0.20;0.25;0.00;0.33;0.00
paraonly,bulk4,2,chk,22,1,48,4,0.1631,7.9379,0.2422,1.7902,,,0.0482,119,6128,0,0.20;0.33;0.00;0.20;0.33;0.00;0.00;0.17
paraonly,bulk4,2,chk,23,1,48,4,0.2018,9.2547,0.3602,1.7375,,,-0.0448,137,4657,0,0.17;0.33;0.00;0.00;0.00;0.29;0.50;0.25
paraonly,bulk4,2,chk,24,1,48,4,0.1782,8.6522,0.3043,1.8089,,,-0.0031,116,4801,0,0.17;0.20;0.00;0.33;0.50;0.14;0.40;0.17
paraonly,c2x24,8,none,1,2,24,2,0.2330,40.3681,0.0675,3.0379,-0.0011,0.0006,-0.0101,0,0,0,0.11;0.24;0.29;0.34;0.22;0.26;0.21;0.25
paraonly,c2x24,8,none,2,2,24,2,0.2368,41.1472,0.0491,3.1592,0.0000,0.0006,-0.3023,0,0,0,0.14;0.23;0.34;0.37;0.16;0.20;0.27;0.16
paraonly,c2x24,8,none,3,2,24,2,0.2051,40.0429,0.0798,3.1814,0.0000,0.0000,-0.0648,5,299,0,0.26;0.16;0.21;0.20;0.18;0.05;0.26;0.28
paraonly,c2x24,8,none,4,2,24,2,0.2482,40.2331,0.0368,2.8746,0.0000,0.0025,-0.1657,0,0,0,0.36;0.17;0.20;0.19;0.20;0.25;0.24;0.23
paraonly,c2x24,8,none,5,2,24,2,0.2493,40.2638,0.0613,3.0025,0.0056,0.0053,-0.0960,0,0,0,0.32;0.19;0.20;0.28;0.18;0.20;0.35;0.25
paraonly,c2x24,8,none,6,2,24,2,0.2044,40.9877,0.0307,3.5351,0.0000,0.0000,-0.1449,0,0,0,0.23;0.19;0.19;0.19;0.21;0.29;0.19;0.21
paraonly,c2x24,8,none,7,2,24,2,0.2499,40.8098,0.0307,2.9376,-0.0055,0.0056,0.0092,0,0,0,0.16;0.26;0.27;0.28;0.22;0.30;0.29;0.32
paraonly,c2x24,8,none,8,2,24,2,0.2253,41.1166,0.0368,3.2886,-0.0021,0.0065,0.0514,0,0,0,0.24;0.20;0.15;0.22;0.30;0.14;0.17;0.34
paraonly,c2x24,8,none,9,2,24,2,0.2318,40.9018,0.0552,3.0951,-0.0012,0.0006,-0.0379,1,13,0,0.23;0.20;0.22;0.24;0.21;0.24;0.25;0.21
paraonly,c2x24,8,none,10,2,24,2,0.2238,41.6258,0.0245,3.3346,0.0008,0.0001,-0.0560,0,0,0,0.22;0.19;0.27;0.30;0.41;0.17;0.31;0.28
paraonly,c2x24,8,none,11,2,24,2,0.2569,40.5031,0.0613,2.9392,0.0000,0.0024,-0.0375,0,0,0,0.39;0.34;0.24;0.21;0.17;0.22;0.24;0.27
