glyph,arm,cad,seed,outcome,alive,active,qmarks,copiers,matter_events,total_events,exact
β,f4sat,32,132,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,133,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,134,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,135,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,136,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,137,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,138,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,139,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,140,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,141,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,142,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,143,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,144,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,145,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,146,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,147,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,148,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,149,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,150,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,151,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,152,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,153,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,154,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,155,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,156,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,157,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,158,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,159,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,160,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,161,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,162,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,163,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,164,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,165,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,166,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,167,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,168,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,169,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,170,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,171,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,172,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,173,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,174,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,175,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,176,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,177,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,178,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,179,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,180,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,181,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,182,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,183,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,184,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,185,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,186,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,187,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,188,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,189,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,190,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,191,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,192,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,193,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,194,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,195,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,196,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,197,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,198,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,199,REPAIR,6,6,0,3,1603,52804,True
β,f4sat,32,200,REPAIR,6,6,0,3,1603,52804,True
γ,f3,1,1,DIED,4,4,0,0,803,803,True
γ,f3,1,2,DIED,3,3,0,0,403,403,True
γ,f3,1,3,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,4,DIED,4,4,0,0,803,803,True
γ,f3,1,5,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,6,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,7,DIED,3,3,0,0,403,403,True
γ,f3,1,8,DIED,4,4,0,0,803,803,True
γ,f3,1,9,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,10,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,11,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,12,DIED,5,5,0,0,1203,1203,True
γ,f3,1,13,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,14,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,15,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,16,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,17,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,18,DIED,3,3,0,0,403,403,True
γ,f3,1,19,DIED,5,5,0,0,1203,1203,True
γ,f3,1,20,DIED,4,4,0,0,803,803,True
γ,f3,1,21,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,22,DIED,5,5,0,0,1203,1203,True
γ,f3,1,23,DIED,3,3,0,0,403,403,True
γ,f3,1,24,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,25,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,26,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,27,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,28,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,29,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,30,DIED,3,3,0,0,403,403,True
γ,f3,1,31,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,32,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,33,DIED,3,3,0,0,403,403,True
γ,f3,1,34,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,35,DIED,5,5,0,0,1203,1203,True
γ,f3,1,36,DIED,3,3,0,0,403,403,True
γ,f3,1,37,DIED,3,3,0,0,403,403,True
γ,f3,1,38,DIED,4,4,0,0,803,803,True
γ,f3,1,39,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,40,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,41,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,42,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,43,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,44,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,45,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,46,DIED,5,5,0,0,1203,1203,True
γ,f3,1,47,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,48,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,49,DIED,3,3,0,0,403,403,True
γ,f3,1,50,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,51,DIED,5,5,0,0,1203,1203,True
γ,f3,1,52,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,53,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,54,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,55,DIED,5,5,0,0,1203,1203,True
γ,f3,1,56,DIED,3,3,0,0,403,403,True
γ,f3,1,57,DIED,5,5,0,0,1203,1203,True
γ,f3,1,58,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,59,DIED,4,4,0,0,803,803,True
γ,f3,1,60,DIED,3,3,0,0,403,403,True
γ,f3,1,61,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,62,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,63,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,64,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,65,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,66,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,67,DIED,4,4,0,0,803,803,True
γ,f3,1,68,DIED,5,5,0,0,1203,1203,True
γ,f3,1,69,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,70,DIED,3,3,0,0,403,403,True
γ,f3,1,71,DIED,3,3,0,0,403,403,True
γ,f3,1,72,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,73,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,74,DIED,4,4,0,0,803,803,True
γ,f3,1,75,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,76,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,77,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,78,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,79,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,80,DIED,4,4,0,0,803,803,True
γ,f3,1,81,DIED,5,5,0,0,1203,1203,True
γ,f3,1,82,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,83,DIED,4,4,0,0,803,803,True
γ,f3,1,84,DIED,4,4,0,0,803,803,True
γ,f3,1,85,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,86,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,87,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,88,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,89,DIED,3,3,0,0,403,403,True
γ,f3,1,90,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,91,DIED,3,3,0,0,403,403,True
γ,f3,1,92,DIED,3,3,0,0,403,403,True
γ,f3,1,93,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,94,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,95,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,96,DIED,4,4,0,0,803,803,True
γ,f3,1,97,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,98,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,99,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,100,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,101,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,102,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,103,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,104,DIED,4,4,0,0,803,803,True
γ,f3,1,105,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,106,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,107,DIED,4,4,0,0,803,803,True
γ,f3,1,108,DIED,3,3,0,0,403,403,True
γ,f3,1,109,DIED,5,5,0,0,1203,1203,True
γ,f3,1,110,DIED,4,4,0,0,803,803,True
γ,f3,1,111,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,112,DIED,3,3,0,0,403,403,True
γ,f3,1,113,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,114,DIED,5,5,0,0,1203,1203,True
γ,f3,1,115,DIED,5,5,0,0,1203,1203,True
γ,f3,1,116,DIED,4,4,0,0,803,803,True
γ,f3,1,117,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,118,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,119,DIED,4,4,0,0,803,803,True
γ,f3,1,120,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,121,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,122,DIED,3,3,0,0,403,403,True
γ,f3,1,123,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,124,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,125,DIED,4,4,0,0,803,803,True
γ,f3,1,126,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,127,DIED,3,3,0,0,403,403,True
γ,f3,1,128,DIED,5,5,0,0,1203,1203,True
γ,f3,1,129,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,130,DIED,4,4,0,0,803,803,True
γ,f3,1,131,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,132,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,133,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,134,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,135,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,136,DIED,3,3,0,0,403,403,True
γ,f3,1,137,DIED,3,3,0,0,403,403,True
γ,f3,1,138,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,139,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,140,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,141,DIED,5,5,0,0,1203,1203,True
γ,f3,1,142,DIED,5,5,0,0,1203,1203,True
γ,f3,1,143,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,144,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,145,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,146,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,147,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,148,DIED,4,4,0,0,803,803,True
γ,f3,1,149,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,150,DIED,3,3,0,0,403,403,True
γ,f3,1,151,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,152,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,153,DIED,4,4,0,0,803,803,True
γ,f3,1,154,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,155,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,156,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,157,DIED,3,3,0,0,403,403,True
γ,f3,1,158,DIED,3,3,0,0,403,403,True
γ,f3,1,159,DIED,3,3,0,0,403,403,True
γ,f3,1,160,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,161,DIED,4,4,0,0,803,803,True
γ,f3,1,162,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,163,DIED,5,5,0,0,1203,1203,True
γ,f3,1,164,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,165,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,166,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,167,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,168,DIED,3,3,0,0,403,403,True
γ,f3,1,169,DIED,5,5,0,0,1203,1203,True
γ,f3,1,170,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,171,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,172,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,173,DIED,5,5,0,0,1203,1203,True
γ,f3,1,174,DIED,3,3,0,0,403,403,True
γ,f3,1,175,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,176,DIED,3,3,0,0,403,403,True
γ,f3,1,177,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,178,DIED,4,4,0,0,803,803,True
γ,f3,1,179,DIED,4,4,0,0,803,803,True
γ,f3,1,180,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,181,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,182,DIED,3,3,0,0,403,403,True
γ,f3,1,183,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,184,DIED,4,4,0,0,803,803,True
γ,f3,1,185,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,186,DIED,4,4,0,0,803,803,True
γ,f3,1,187,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,188,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,189,DIED,3,3,0,0,403,403,True
γ,f3,1,190,DIED,5,5,0,0,1203,1203,True
γ,f3,1,191,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,192,DIED,3,3,0,0,403,403,True
γ,f3,1,193,DIED,3,3,0,0,403,403,True
γ,f3,1,194,DIED,5,5,0,0,1203,1203,True
γ,f3,1,195,DIED,3,3,0,0,403,403,True
γ,f3,1,196,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,197,DIED,3,3,0,0,403,403,True
γ,f3,1,198,DIED,5,5,0,0,1203,1203,True
γ,f3,1,199,REPAIR,6,6,0,0,1603,1603,True
γ,f3,1,200,REPAIR,6,6,0,0,1603,1603,True
γ,f4none,1,1,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,2,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,3,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,4,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,5,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,6,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,7,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,8,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,9,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,10,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,11,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,12,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,13,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,14,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,15,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,16,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,17,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,18,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,19,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,20,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,21,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,22,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,23,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,24,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,25,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,26,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,27,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,28,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,29,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,30,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,31,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,32,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,33,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,34,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,35,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,36,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,37,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,38,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,39,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,40,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,41,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,42,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,43,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,44,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,45,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,46,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,47,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,48,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,49,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,50,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,51,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,52,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,53,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,54,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,55,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,56,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,57,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,58,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,59,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,60,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,61,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,62,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,63,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,64,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,65,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,66,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,67,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,68,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,69,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,70,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,71,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,72,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,73,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,74,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,75,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,76,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,77,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,78,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,79,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,80,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,81,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,82,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,83,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,84,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,85,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,86,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,87,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,88,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,89,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,90,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,91,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,92,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,93,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,94,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,95,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,96,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,97,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,98,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,99,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,100,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,101,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,102,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,103,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,104,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,105,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,106,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,107,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,108,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,109,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,110,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,111,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,112,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,113,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,114,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,115,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,116,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,117,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,118,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,119,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,120,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,121,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,122,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,123,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,124,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,125,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,126,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,127,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,128,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,129,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,130,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,131,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,132,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,133,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,134,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,135,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,136,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,137,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,138,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,139,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,140,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,141,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,142,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,143,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,144,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,145,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,146,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,147,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,148,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,149,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,150,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,151,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,152,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,153,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,154,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,155,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,156,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,157,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,158,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,159,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,160,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,161,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,162,PRE_FAIL,0,0,1,0,3,3,True
γ,f4none,1,163,PRE_FAIL,0,0,1,0,3,3,True
